"","CNTSTUID","CNT.x","ST001D01T","ST004D01T","STRATUM","ave_cr_social","ave_cr","ave_emp"
"2141",41002289,"KOR",10,2,"KOR02",NA,NA,NA
"2142",41002290,"KOR",10,1,"KOR02",NA,NA,3.2
"2143",41002291,"KOR",10,1,"KOR02",NA,NA,2.2
"2144",41002292,"KOR",10,2,"KOR02",NA,NA,3
"2145",41002293,"KOR",10,2,"KOR02",NA,NA,3.4
"2146",41002294,"KOR",10,1,"KOR02",NA,NA,3.2
"2147",41002295,"KOR",10,1,"KOR02",NA,NA,3.2
"2148",41002296,"KOR",10,2,"KOR03",1.2,1.23076923076923,2.8
"2149",41002297,"KOR",10,1,"KOR02",NA,NA,3
"2150",41002298,"KOR",10,1,"KOR02",NA,NA,3
"2151",41002299,"KOR",10,1,"KOR02",NA,NA,3.6
"2152",41002300,"KOR",10,2,"KOR02",NA,NA,3.4
"2153",41002301,"KOR",10,2,"KOR02",NA,NA,3.6
"2154",41002303,"KOR",10,1,"KOR02",NA,NA,3.6
"2155",41002304,"KOR",9,1,"KOR01",NA,NA,3.4
"2156",41002305,"KOR",10,1,"KOR02",1.2,0.846153846153846,2.4
"2157",41002306,"KOR",9,1,"KOR01",NA,NA,4.2
"2158",41002307,"KOR",10,2,"KOR03",NA,NA,3.8
"2159",41002308,"KOR",10,2,"KOR02",NA,NA,3.2
"2160",41002309,"KOR",10,1,"KOR02",NA,NA,3.4
"2161",41002310,"KOR",10,2,"KOR02",NA,NA,3.6
"2162",41002311,"KOR",10,1,"KOR02",NA,NA,2.8
"2163",41002312,"KOR",9,1,"KOR01",NA,NA,3.2
"2164",41002313,"KOR",10,1,"KOR02",NA,NA,3.8
"2165",41002314,"KOR",10,1,"KOR02",NA,NA,3.2
"2166",41002315,"KOR",10,1,"KOR02",NA,NA,3.8
"2167",41002316,"KOR",10,2,"KOR02",1.8,1.78571428571429,3
"2168",41002317,"KOR",10,1,"KOR02",NA,NA,3
"2169",41002318,"KOR",10,2,"KOR02",NA,NA,3.2
"2170",41002320,"KOR",9,2,"KOR01",NA,1.35714285714286,3.4
"2171",41002321,"KOR",10,2,"KOR03",NA,NA,2.4
"2172",41002322,"KOR",10,2,"KOR02",NA,NA,3
"2173",41002323,"KOR",10,1,"KOR02",NA,NA,4
"2174",41002324,"KOR",10,2,"KOR02",0,1.125,2.2
"2175",41002325,"KOR",10,2,"KOR03",NA,NA,3.6
"2176",41002326,"KOR",10,2,"KOR02",NA,NA,2.6
"2177",41002327,"KOR",10,1,"KOR02",NA,NA,3.6
"2178",41002328,"KOR",10,2,"KOR02",NA,NA,3.6
"2179",41002329,"KOR",10,2,"KOR02",NA,NA,3
"2180",41002330,"KOR",9,1,"KOR01",1.2,1.15384615384615,3
"2181",41002331,"KOR",10,2,"KOR03",NA,NA,3.2
"2182",41002332,"KOR",10,1,"KOR02",NA,NA,3.4
"2183",41002333,"KOR",9,1,"KOR01",NA,NA,3.2
"2184",41002334,"KOR",10,1,"KOR02",NA,NA,3.2
"2185",41002335,"KOR",10,2,"KOR02",1.6,1.42857142857143,3.6
"2186",41002336,"KOR",10,2,"KOR02",NA,NA,3.4
"2187",41002337,"KOR",10,2,"KOR02",NA,NA,3.4
"2188",41002338,"KOR",10,2,"KOR03",NA,NA,3.4
"2189",41002339,"KOR",10,2,"KOR02",NA,NA,3.6
"2190",41002341,"KOR",10,1,"KOR02",NA,NA,3.2
"2191",41002342,"KOR",10,2,"KOR02",NA,NA,3.6
"2192",41002343,"KOR",10,1,"KOR02",NA,NA,3
"2193",41002345,"KOR",10,1,"KOR02",NA,NA,3.2
"2194",41002346,"KOR",10,1,"KOR02",NA,NA,3.4
"2195",41002347,"KOR",10,1,"KOR02",NA,NA,4
"2196",41002348,"KOR",10,1,"KOR02",NA,NA,3
"2197",41002349,"KOR",10,1,"KOR03",NA,1.4,3.2
"2198",41002350,"KOR",10,2,"KOR02",NA,NA,3
"2199",41002351,"KOR",10,1,"KOR02",NA,NA,3.6
"2200",41002352,"KOR",10,1,"KOR02",NA,NA,2.8
"2201",41002353,"KOR",10,1,"KOR02",2,1.6,3.2
"2202",41002354,"KOR",10,1,"KOR03",2,1.77777777777778,3
"2203",41002355,"KOR",10,1,"KOR02",NA,NA,3.6
"2204",41002356,"KOR",10,1,"KOR02",NA,NA,3.6
"2205",41002357,"KOR",10,2,"KOR02",NA,NA,3.2
"2206",41002358,"KOR",10,2,"KOR02",NA,NA,3.8
"2207",41002359,"KOR",9,1,"KOR01",2,1.22222222222222,3.2
"2208",41002360,"KOR",10,2,"KOR02",NA,NA,3.4
"2209",41002362,"KOR",10,2,"KOR02",NA,NA,3.2
"2210",41002363,"KOR",10,1,"KOR02",NA,NA,2.8
"2211",41002364,"KOR",10,2,"KOR02",NA,NA,2.8
"2212",41002365,"KOR",10,2,"KOR03",NA,NA,1
"2213",41002366,"KOR",10,2,"KOR02",NA,NA,3.4
"2214",41002367,"KOR",10,1,"KOR02",NA,NA,3.6
"2215",41002368,"KOR",10,2,"KOR02",NA,NA,3.6
"2216",41002369,"KOR",10,1,"KOR03",1.25,1.22222222222222,3.8
"2217",41002370,"KOR",10,1,"KOR02",NA,NA,4
"2218",41002371,"KOR",10,2,"KOR02",0.333333333333333,0.222222222222222,3
"2219",41002372,"KOR",10,2,"KOR02",NA,NA,3
"2220",41002373,"KOR",10,1,"KOR02",NA,NA,2.8
"2221",41002374,"KOR",10,1,"KOR02",NA,NA,3.2
"2222",41002375,"KOR",10,1,"KOR02",2,1.57142857142857,3.4
"2223",41002376,"KOR",10,2,"KOR02",NA,NA,4.2
"2224",41002378,"KOR",10,2,"KOR02",2,1,3.4
"2225",41002379,"KOR",10,2,"KOR03",NA,NA,4.2
"2226",41002380,"KOR",10,2,"KOR02",1.33333333333333,0.928571428571429,2.8
"2227",41002381,"KOR",10,1,"KOR04",NA,NA,NA
"2228",41002382,"KOR",10,2,"KOR03",NA,NA,3.2
"2229",41002383,"KOR",10,1,"KOR02",NA,NA,3.6
"2230",41002384,"KOR",10,1,"KOR02",NA,NA,3.4
"2231",41002385,"KOR",10,1,"KOR02",NA,NA,2.8
"2232",41002386,"KOR",10,2,"KOR02",0,0.928571428571429,3.4
"2233",41002387,"KOR",10,2,"KOR02",NA,NA,3
"2234",41002388,"KOR",10,1,"KOR02",2,1.66666666666667,3.2
"2235",41002389,"KOR",10,2,"KOR02",0,0.888888888888889,3
"2236",41002390,"KOR",10,2,"KOR02",NA,NA,2.8
"2237",41002391,"KOR",10,2,"KOR02",NA,NA,3.6
"2238",41002393,"KOR",10,2,"KOR03",1.2,1.21428571428571,3
"2239",41002394,"KOR",10,2,"KOR02",NA,NA,2.6
"2240",41002395,"KOR",10,1,"KOR03",NA,NA,3.5
"2241",41002396,"KOR",10,2,"KOR02",0,0.5,3
"2242",41002397,"KOR",10,2,"KOR02",NA,NA,3.2
"2243",41002398,"KOR",10,2,"KOR03",NA,NA,3.2
"2244",41002399,"KOR",10,1,"KOR02",2,1.77777777777778,3
"2245",41002400,"KOR",10,2,"KOR03",2,1.44444444444444,3
"2246",41002401,"KOR",9,1,"KOR01",NA,NA,3
"2247",41002402,"KOR",10,1,"KOR02",NA,0.25,3.8
"2248",41002403,"KOR",10,2,"KOR02",NA,NA,3.4
"2249",41002404,"KOR",10,1,"KOR02",NA,NA,2.8
"2250",41002405,"KOR",10,1,"KOR03",NA,NA,3.4
"2251",41002406,"KOR",9,1,"KOR01",NA,NA,3.4
"2252",41002407,"KOR",10,1,"KOR02",2,1.66666666666667,3.6
"2253",41002408,"KOR",10,1,"KOR02",NA,NA,3
"2254",41002409,"KOR",10,1,"KOR02",1.66666666666667,1.58333333333333,3.8
"2255",41002410,"KOR",10,1,"KOR02",NA,NA,3
"2256",41002411,"KOR",10,2,"KOR02",NA,NA,2.6
"2257",41002412,"KOR",10,1,"KOR03",NA,NA,3.6
"2258",41002413,"KOR",10,2,"KOR02",NA,NA,3.6
"2259",41002414,"KOR",10,2,"KOR02",NA,NA,4.2
"2260",41002415,"KOR",10,1,"KOR02",NA,NA,3
"2261",41002416,"KOR",10,1,"KOR02",NA,NA,3
"2262",41002417,"KOR",10,1,"KOR02",NA,NA,3.4
"2263",41002418,"KOR",10,1,"KOR02",NA,NA,3.2
"2264",41002419,"KOR",10,2,"KOR02",NA,NA,3.6
"2265",41002420,"KOR",10,2,"KOR04",NA,NA,3
"2266",41002421,"KOR",10,2,"KOR02",2,1.77777777777778,2.6
"2267",41002422,"KOR",10,2,"KOR02",NA,NA,3.8
"2268",41002423,"KOR",10,2,"KOR03",2,1.2,3.2
"2269",41002424,"KOR",10,1,"KOR02",NA,NA,3
"2270",41002425,"KOR",10,1,"KOR02",NA,NA,3
"2271",41002427,"KOR",9,2,"KOR01",NA,NA,2.4
"2272",41002428,"KOR",10,1,"KOR02",NA,NA,3
"2273",41002429,"KOR",10,1,"KOR02",NA,NA,3.4
"2274",41002430,"KOR",10,1,"KOR02",NA,NA,3.2
"2275",41002431,"KOR",10,2,"KOR02",1.66666666666667,1.35714285714286,3.6
"2276",41002432,"KOR",10,2,"KOR02",1,1.2,3
"2277",41002433,"KOR",10,1,"KOR02",NA,NA,3
"2278",41002434,"KOR",10,2,"KOR02",NA,NA,3.2
"2279",41002435,"KOR",9,2,"KOR01",NA,NA,3.4
"2280",41002436,"KOR",10,2,"KOR03",NA,NA,3.4
"2281",41002437,"KOR",10,2,"KOR03",1.5,1.28571428571429,3
"2282",41002438,"KOR",9,2,"KOR01",2,1.6,2.8
"2283",41002439,"KOR",10,2,"KOR03",NA,NA,3.6
"2284",41002440,"KOR",10,2,"KOR02",0,0.625,2.8
"2285",41002441,"KOR",10,2,"KOR02",NA,NA,2.8
"2286",41002442,"KOR",10,1,"KOR02",NA,NA,3.4
"2287",41002443,"KOR",10,1,"KOR03",NA,NA,3.6
"2288",41002444,"KOR",10,1,"KOR02",2,1.55555555555556,2.8
"2289",41002445,"KOR",10,1,"KOR02",NA,NA,3.4
"2290",41002446,"KOR",10,1,"KOR02",1.66666666666667,1.21428571428571,3.2
"2291",41002447,"KOR",10,2,"KOR03",NA,NA,2.8
"2292",41002448,"KOR",10,2,"KOR02",NA,NA,4.4
"2293",41002450,"KOR",10,1,"KOR03",NA,NA,2.4
"2294",41002451,"KOR",10,2,"KOR02",NA,NA,3.6
"2295",41002452,"KOR",10,2,"KOR02",0.333333333333333,0.866666666666667,3.2
"2296",41002453,"KOR",10,1,"KOR02",NA,NA,3
"2297",41002454,"KOR",10,1,"KOR03",NA,NA,3
"2298",41002455,"KOR",10,1,"KOR02",NA,NA,3
"2299",41002456,"KOR",10,2,"KOR02",NA,1.35714285714286,2.8
"2300",41002457,"KOR",10,1,"KOR03",1,0.785714285714286,4.6
"2301",41002458,"KOR",10,2,"KOR03",NA,NA,4.2
"2302",41002459,"KOR",10,1,"KOR02",NA,NA,4
"2303",41002460,"KOR",10,1,"KOR02",NA,NA,3
"2304",41002461,"KOR",10,1,"KOR03",NA,NA,2.8
"2305",41002462,"KOR",10,1,"KOR02",2,1.7,3.2
"2306",41002463,"KOR",10,1,"KOR03",NA,NA,3.6
"2307",41002464,"KOR",10,2,"KOR03",NA,NA,3.8
"2308",41002465,"KOR",10,1,"KOR02",NA,NA,3.2
"2309",41002466,"KOR",10,1,"KOR02",NA,NA,3.4
"2310",41002467,"KOR",10,1,"KOR02",2,1.28571428571429,3.6
"2311",41002468,"KOR",10,1,"KOR02",NA,NA,3.6
"2312",41002469,"KOR",9,2,"KOR04",NA,NA,5
"2313",41002470,"KOR",9,1,"KOR01",NA,NA,2.4
"2314",41002472,"KOR",10,2,"KOR02",NA,NA,3.8
"2315",41002473,"KOR",10,1,"KOR02",NA,NA,2.4
"2316",41002474,"KOR",10,2,"KOR02",NA,NA,3
"2317",41002475,"KOR",10,2,"KOR02",0,0.692307692307692,3.2
"2318",41002476,"KOR",10,2,"KOR02",NA,NA,3.4
"2319",41002477,"KOR",10,1,"KOR02",1,1.2,3.4
"2320",41002478,"KOR",9,2,"KOR01",NA,NA,2.8
"2321",41002479,"KOR",10,2,"KOR02",NA,NA,4.2
"2322",41002480,"KOR",10,1,"KOR02",NA,NA,3.6
"2323",41002481,"KOR",10,2,"KOR02",NA,NA,2.8
"2324",41002483,"KOR",10,2,"KOR02",NA,NA,2.4
"2325",41002484,"KOR",10,2,"KOR02",0.8,0.714285714285714,2.6
"2326",41002485,"KOR",10,2,"KOR02",NA,NA,3
"2327",41002487,"KOR",10,2,"KOR02",NA,NA,3.2
"2328",41002488,"KOR",10,2,"KOR03",0.333333333333333,0.857142857142857,2
"2329",41002489,"KOR",10,2,"KOR03",NA,NA,2.6
"2330",41002490,"KOR",10,2,"KOR02",NA,NA,3.6
"2331",41002491,"KOR",10,2,"KOR02",NA,NA,3.4
"2332",41002492,"KOR",10,1,"KOR02",NA,NA,2.8
"2333",41002493,"KOR",10,2,"KOR02",NA,1.4,2.4
"2334",41002494,"KOR",10,2,"KOR02",NA,NA,3
"2335",41002495,"KOR",10,2,"KOR02",2,1.33333333333333,1.8
"2336",41002496,"KOR",10,1,"KOR02",1,1.13333333333333,3.6
"2337",41002498,"KOR",10,2,"KOR02",1.2,1.21428571428571,2.6
"2338",41002499,"KOR",10,1,"KOR02",NA,NA,2.8
"2339",41002500,"KOR",10,1,"KOR02",NA,NA,3.4
"2340",41002501,"KOR",10,2,"KOR02",NA,NA,3.4
"2341",41002502,"KOR",10,2,"KOR03",NA,NA,4.2
"2342",41002503,"KOR",10,1,"KOR02",NA,NA,2.8
"2343",41002504,"KOR",10,2,"KOR02",1,0.777777777777778,3.4
"2344",41002505,"KOR",10,2,"KOR02",0,0.857142857142857,2.2
"2345",41002506,"KOR",10,1,"KOR02",NA,NA,2.4
"2346",41002508,"KOR",10,2,"KOR02",NA,NA,3
"2347",41002509,"KOR",10,2,"KOR03",NA,NA,NA
"2348",41002510,"KOR",10,2,"KOR02",NA,NA,3
"2349",41002511,"KOR",10,2,"KOR02",NA,NA,4.2
"2350",41002512,"KOR",10,2,"KOR02",2,1.55555555555556,4
"2351",41002513,"KOR",10,2,"KOR02",NA,NA,2.6
"2352",41002514,"KOR",10,1,"KOR03",NA,NA,3.4
"2353",41002515,"KOR",10,1,"KOR02",NA,NA,2.8
"2354",41002516,"KOR",10,1,"KOR02",NA,NA,3.6
"2355",41002517,"KOR",10,2,"KOR02",NA,NA,3.8
"2356",41002518,"KOR",10,2,"KOR02",0.333333333333333,1.26666666666667,3.4
"2357",41002519,"KOR",10,1,"KOR02",0.666666666666667,0.875,2.4
"2358",41002520,"KOR",10,1,"KOR02",NA,NA,3.6
"2359",41002521,"KOR",10,2,"KOR02",NA,NA,2.8
"2360",41002522,"KOR",10,2,"KOR03",NA,NA,3.8
"2361",41002523,"KOR",10,1,"KOR02",NA,NA,4.6
"2362",41002524,"KOR",10,2,"KOR02",1.5,1.33333333333333,4
"2363",41002525,"KOR",10,1,"KOR02",NA,NA,3.4
"2364",41002526,"KOR",9,1,"KOR05",0,1.26666666666667,3.2
"2365",41002527,"KOR",9,1,"KOR01",NA,NA,2.6
"2366",41002528,"KOR",10,1,"KOR02",NA,NA,3.6
"2367",41002529,"KOR",10,2,"KOR03",0,1.06666666666667,3
"2368",41002530,"KOR",10,2,"KOR02",NA,NA,2.4
"2369",41002531,"KOR",10,2,"KOR02",NA,NA,2.4
"2370",41002533,"KOR",10,2,"KOR02",NA,NA,3.4
"2371",41002535,"KOR",10,2,"KOR02",NA,NA,3.4
"2372",41002536,"KOR",10,2,"KOR02",NA,NA,3.6
"2373",41002537,"KOR",10,2,"KOR03",NA,NA,3
"2374",41002538,"KOR",10,1,"KOR02",NA,NA,3
"2375",41002539,"KOR",10,2,"KOR02",NA,NA,3.4
"2376",41002540,"KOR",9,1,"KOR01",NA,NA,4
"2377",41002541,"KOR",10,1,"KOR02",0.4,0.642857142857143,3.4
"2378",41002542,"KOR",10,2,"KOR02",NA,NA,NA
"2379",41002543,"KOR",10,2,"KOR03",1,1.26666666666667,3.4
"2380",41002544,"KOR",10,1,"KOR02",NA,NA,2.8
"2381",41002545,"KOR",10,1,"KOR02",NA,NA,4
"2382",41002546,"KOR",10,2,"KOR03",NA,NA,NA
"2383",41002548,"KOR",10,2,"KOR02",NA,NA,3.8
"2384",41002549,"KOR",10,2,"KOR02",0,1.5,2.6
"2385",41002550,"KOR",10,1,"KOR02",NA,NA,3.8
"2386",41002551,"KOR",10,2,"KOR02",NA,NA,3.2
"2387",41002552,"KOR",10,2,"KOR02",NA,NA,2.4
"2388",41002553,"KOR",10,1,"KOR02",1.5,1.35714285714286,3.4
"2389",41002555,"KOR",10,1,"KOR02",2,1.66666666666667,2.6
"2390",41002556,"KOR",10,2,"KOR02",NA,NA,3.4
"2391",41002557,"KOR",10,1,"KOR02",NA,NA,2.4
"2392",41002558,"KOR",10,2,"KOR02",1.33333333333333,1.07142857142857,3.2
"2393",41002559,"KOR",10,1,"KOR02",NA,1.13333333333333,3.6
"2394",41002560,"KOR",10,2,"KOR02",NA,NA,2.8
"2395",41002561,"KOR",10,1,"KOR02",NA,NA,3
"2396",41002562,"KOR",10,1,"KOR02",NA,NA,2.8
"2397",41002563,"KOR",10,1,"KOR02",NA,NA,3.2
"2398",41002564,"KOR",10,1,"KOR02",NA,NA,4.2
"2399",41002565,"KOR",10,1,"KOR02",NA,NA,3
"2400",41002566,"KOR",10,2,"KOR02",NA,NA,3
"2401",41002567,"KOR",10,1,"KOR02",NA,NA,3
"2402",41002570,"KOR",10,1,"KOR02",1.5,1.22222222222222,3.4
"2403",41002571,"KOR",10,2,"KOR02",NA,NA,2.8
"2404",41002572,"KOR",10,2,"KOR02",NA,NA,3.2
"2405",41002573,"KOR",10,1,"KOR02",2,1.5,3.6
"2406",41002574,"KOR",10,2,"KOR02",NA,NA,3.2
"2407",41002575,"KOR",10,1,"KOR02",2,1.86666666666667,3
"2408",41002576,"KOR",10,1,"KOR02",NA,NA,3.4
"2409",41002577,"KOR",10,2,"KOR02",NA,NA,4.4
"2410",41002578,"KOR",10,2,"KOR02",NA,NA,3
"2411",41002579,"KOR",10,1,"KOR02",2,1,3
"2412",41002580,"KOR",10,1,"KOR03",NA,NA,3
"2413",41002581,"KOR",10,2,"KOR03",NA,NA,2.6
"2414",41002583,"KOR",10,2,"KOR03",NA,NA,3
"2415",41002584,"KOR",10,1,"KOR02",NA,NA,2.6
"2416",41002585,"KOR",10,2,"KOR02",NA,NA,3.2
"2417",41002586,"KOR",10,1,"KOR02",NA,NA,3.8
"2418",41002587,"KOR",9,2,"KOR01",NA,NA,2.8
"2419",41002588,"KOR",9,2,"KOR01",NA,NA,3.4
"2420",41002589,"KOR",10,1,"KOR02",NA,NA,2.8
"2421",41002590,"KOR",10,1,"KOR02",NA,NA,4
"2422",41002591,"KOR",10,2,"KOR02",NA,NA,3.6
"2423",41002593,"KOR",9,1,"KOR01",NA,NA,2.6
"2424",41002594,"KOR",10,1,"KOR02",NA,NA,2.8
"2425",41002595,"KOR",10,2,"KOR02",NA,NA,3
"2426",41002597,"KOR",10,2,"KOR02",NA,NA,3.8
"2427",41002598,"KOR",10,1,"KOR02",1.25,1.33333333333333,3.6
"2428",41002599,"KOR",10,2,"KOR03",NA,NA,3.4
"2429",41002600,"KOR",10,2,"KOR02",NA,NA,3
"2430",41002601,"KOR",10,1,"KOR02",1.5,1.53333333333333,2.8
"2431",41002602,"KOR",10,2,"KOR02",NA,NA,2.4
"2432",41002603,"KOR",10,2,"KOR02",NA,NA,4
"2433",41002604,"KOR",10,2,"KOR02",NA,NA,3.2
"2434",41002605,"KOR",10,1,"KOR02",NA,NA,3.2
"2435",41002606,"KOR",10,1,"KOR03",NA,NA,4
"2436",41002607,"KOR",10,2,"KOR02",NA,NA,3.2
"2437",41002608,"KOR",10,2,"KOR03",0,0.777777777777778,2.4
"2438",41002611,"KOR",10,2,"KOR02",NA,NA,3
"2439",41002612,"KOR",10,2,"KOR03",NA,NA,3
"2440",41002613,"KOR",10,1,"KOR02",2,1.42857142857143,2.8
"2441",41002614,"KOR",10,1,"KOR02",NA,NA,3.6
"2442",41002615,"KOR",10,2,"KOR03",NA,NA,5
"2443",41002616,"KOR",10,2,"KOR02",1.66666666666667,1.30769230769231,3
"2444",41002617,"KOR",10,2,"KOR02",NA,NA,3.4
"2445",41002618,"KOR",10,1,"KOR02",NA,NA,3.2
"2446",41002619,"KOR",10,2,"KOR02",NA,NA,3.4
"2447",41002620,"KOR",10,1,"KOR04",NA,NA,4.8
"2448",41002621,"KOR",10,1,"KOR02",2,0.888888888888889,3.2
"2449",41002622,"KOR",10,2,"KOR03",NA,NA,3.8
"2450",41002623,"KOR",10,2,"KOR02",NA,NA,3.2
"2451",41002624,"KOR",10,1,"KOR02",NA,NA,3.8
"2452",41002625,"KOR",10,2,"KOR04",NA,NA,3
"2453",41002626,"KOR",10,1,"KOR02",NA,NA,3
"2454",41002627,"KOR",10,2,"KOR02",NA,NA,3.4
"2455",41002628,"KOR",10,2,"KOR02",NA,NA,4
"2456",41002629,"KOR",10,1,"KOR02",NA,NA,3.2
"2457",41002630,"KOR",10,1,"KOR02",NA,NA,NA
"2458",41002631,"KOR",10,2,"KOR02",NA,NA,3.4
"2459",41002632,"KOR",10,1,"KOR02",NA,NA,2.6
"2460",41002633,"KOR",10,2,"KOR02",NA,NA,3.4
"2461",41002634,"KOR",10,2,"KOR02",NA,NA,3
"2462",41002635,"KOR",10,2,"KOR02",NA,NA,3
"2463",41002636,"KOR",10,1,"KOR02",NA,NA,3.2
"2464",41002637,"KOR",10,1,"KOR02",NA,NA,3
"2465",41002638,"KOR",10,1,"KOR02",NA,NA,2.8
"2466",41002639,"KOR",10,2,"KOR02",1,0.928571428571429,1.8
"2467",41002640,"KOR",10,2,"KOR02",NA,NA,3.2
"2468",41002641,"KOR",10,2,"KOR02",1,1.33333333333333,3.6
"2469",41002642,"KOR",10,1,"KOR02",1,1.44444444444444,3.8
"2470",41002643,"KOR",10,2,"KOR02",NA,1.6,3.6
"2471",41002644,"KOR",10,2,"KOR04",NA,NA,3.6
"2472",41002646,"KOR",10,1,"KOR02",NA,NA,3.2
"2473",41002647,"KOR",10,2,"KOR02",NA,NA,3
"2474",41002648,"KOR",10,2,"KOR02",NA,NA,3.8
"2475",41002649,"KOR",10,2,"KOR02",NA,NA,3.2
"2476",41002650,"KOR",10,1,"KOR02",NA,NA,2.8
"2477",41002651,"KOR",10,2,"KOR02",NA,NA,2.2
"2478",41002653,"KOR",10,1,"KOR02",NA,NA,3.6
"2479",41002654,"KOR",10,2,"KOR02",NA,NA,2.6
"2480",41002655,"KOR",10,2,"KOR02",NA,NA,2.8
"2481",41002656,"KOR",10,2,"KOR03",2,1.55555555555556,3.2
"2482",41002657,"KOR",10,1,"KOR02",NA,NA,3
"2483",41002658,"KOR",10,2,"KOR02",NA,NA,3.2
"2484",41002659,"KOR",10,1,"KOR02",NA,NA,4
"2485",41002660,"KOR",10,2,"KOR02",1,1.07142857142857,3
"2486",41002661,"KOR",9,2,"KOR01",NA,NA,3.2
"2487",41002662,"KOR",10,2,"KOR02",NA,NA,3
"2488",41002663,"KOR",10,1,"KOR02",NA,NA,3.4
"2489",41002664,"KOR",10,1,"KOR02",2,1.5,3
"2490",41002665,"KOR",10,1,"KOR02",1,1.5,3
"2491",41002666,"KOR",10,1,"KOR03",1,0.571428571428571,2.6
"2492",41002667,"KOR",10,1,"KOR02",1.66666666666667,1.35714285714286,3.2
"2493",41002668,"KOR",9,1,"KOR01",1.6,1.5,2.2
"2494",41002669,"KOR",10,1,"KOR02",NA,NA,3
"2495",41002670,"KOR",10,1,"KOR03",NA,NA,2.8
"2496",41002671,"KOR",10,2,"KOR02",NA,NA,3.2
"2497",41002672,"KOR",10,1,"KOR02",NA,NA,3
"2498",41002673,"KOR",10,1,"KOR02",NA,NA,3.4
"2499",41002674,"KOR",10,2,"KOR03",0.333333333333333,1.14285714285714,NA
"2500",41002675,"KOR",10,2,"KOR02",NA,NA,3.6
"2501",41002676,"KOR",10,1,"KOR02",1,1.11111111111111,3
"2502",41002677,"KOR",10,1,"KOR02",1.25,1,2.8
"2503",41002678,"KOR",10,2,"KOR02",NA,NA,3.2
"2504",41002679,"KOR",10,2,"KOR05",NA,NA,2.8
"2505",41002681,"KOR",10,1,"KOR03",2,1.22222222222222,3.4
"2506",41002682,"KOR",10,2,"KOR02",NA,NA,3.2
"2507",41002683,"KOR",10,1,"KOR02",NA,NA,2
"2508",41002684,"KOR",10,2,"KOR02",NA,NA,3.4
"2509",41002685,"KOR",10,1,"KOR02",1.33333333333333,1,3.8
"2510",41002689,"KOR",10,2,"KOR02",NA,NA,4
"2511",41002691,"KOR",10,1,"KOR03",NA,NA,2.6
"2512",41002692,"KOR",10,1,"KOR03",NA,NA,3.2
"2513",41002693,"KOR",10,1,"KOR03",NA,NA,3.2
"2514",41002694,"KOR",10,1,"KOR02",NA,NA,3
"2515",41002695,"KOR",10,1,"KOR02",NA,NA,3.6
"2516",41002696,"KOR",10,1,"KOR02",NA,NA,3.2
"2517",41002697,"KOR",10,2,"KOR02",NA,1,3.2
"2518",41002698,"KOR",10,2,"KOR02",NA,NA,3
"2519",41002699,"KOR",10,1,"KOR02",NA,NA,2.6
"2520",41002700,"KOR",10,2,"KOR03",NA,NA,3
"2521",41002701,"KOR",10,2,"KOR02",0.75,0.777777777777778,3.6
"2522",41002702,"KOR",10,1,"KOR02",NA,1,3.6
"2523",41002703,"KOR",10,2,"KOR02",NA,NA,2
"2524",41002704,"KOR",10,2,"KOR02",NA,NA,2.6
"2525",41002705,"KOR",10,1,"KOR02",NA,NA,3.8
"2526",41002706,"KOR",10,1,"KOR02",NA,NA,3.8
"2527",41002707,"KOR",9,2,"KOR01",NA,NA,2.2
"2528",41002708,"KOR",10,1,"KOR02",1.33333333333333,1.22222222222222,3.8
"2529",41002709,"KOR",10,1,"KOR02",NA,NA,4.2
"2530",41002710,"KOR",10,1,"KOR02",NA,NA,2.8
"2531",41002711,"KOR",10,1,"KOR02",NA,NA,3
"2532",41002712,"KOR",10,2,"KOR02",1,0.666666666666667,4
"2533",41002713,"KOR",10,1,"KOR03",NA,NA,3.8
"2534",41002714,"KOR",10,2,"KOR02",NA,NA,3
"2535",41002715,"KOR",10,1,"KOR02",1,1,2.4
"2536",41002716,"KOR",10,1,"KOR03",NA,NA,3.4
"2537",41002718,"KOR",10,1,"KOR02",2,1.33333333333333,3.4
"2538",41002719,"KOR",10,2,"KOR03",NA,NA,2.8
"2539",41002720,"KOR",10,1,"KOR02",NA,NA,3
"2540",41002721,"KOR",10,1,"KOR02",2,1.61538461538462,3.4
"2541",41002722,"KOR",9,1,"KOR01",NA,NA,3
"2542",41002723,"KOR",10,2,"KOR02",1,0.615384615384615,2.8
"2543",41002724,"KOR",10,2,"KOR02",NA,NA,4
"2544",41002725,"KOR",10,1,"KOR02",NA,NA,3.4
"2545",41002726,"KOR",10,1,"KOR02",NA,NA,3.4
"2546",41002727,"KOR",10,1,"KOR02",NA,1.2,3.8
"2547",41002728,"KOR",10,2,"KOR02",NA,NA,2.8
"2548",41002730,"KOR",10,2,"KOR02",NA,NA,2.6
"2549",41002731,"KOR",10,2,"KOR02",NA,NA,4.8
"2550",41002732,"KOR",10,1,"KOR03",NA,NA,2.6
"2551",41002733,"KOR",10,1,"KOR02",1,1.4,3.8
"2552",41002734,"KOR",10,2,"KOR03",NA,1.6,3.6
"2553",41002735,"KOR",10,2,"KOR02",NA,NA,3.6
"2554",41002736,"KOR",10,1,"KOR02",0,0.6,3.8
"2555",41002737,"KOR",10,1,"KOR02",1.66666666666667,1.35714285714286,3.4
"2556",41002738,"KOR",10,2,"KOR02",NA,NA,3.2
